# t	yd	y_sensor	y_luenberger	v_luenberger	y_clasico	v_clasico	ie	u
3.0800	0.005000	0.005279	0.005274	0.052885	0.007989	-0.113684	0.3266	4.9600
3.0900	0.005000	0.004643	0.004794	0.075247	0.006769	-0.122068	0.2866	3.1780
3.1000	0.005000	0.004301	0.004758	0.121204	0.005656	-0.111249	0.2088	5.4304
3.1100	0.005000	0.004252	0.005161	0.159507	0.004632	-0.102404	0.2399	6.9568
3.1200	0.005000	0.004692	0.006006	0.176775	0.003840	-0.079241	0.3399	9.1130
3.1300	0.005000	0.005621	0.007157	0.150296	0.003453	-0.038712	0.5154	9.8600
3.1400	0.005000	0.005816	0.006515	0.028805	0.003569	0.011671	0.6576	7.2525
3.1500	0.005000	0.004888	0.004199	-0.093831	0.003986	0.041614	0.5821	0.0000
3.1600	0.005000	0.003617	0.002329	-0.054395	0.004298	0.031210	0.1999	0.0000
3.1700	0.005000	0.002688	0.002360	0.062997	0.004469	0.017115	0.0666	0.0000
3.1800	0.005000	0.002395	0.003046	0.162428	0.004469	0.000000	0.0333	0.0000
3.1900	0.005000	0.002639	0.004020	0.234086	0.004769	0.030000	0.0244	0.0000
3.2000	0.005000	0.003715	0.005872	0.312391	0.005069	0.030000	0.0222	9.8600
3.2100	0.005000	0.004399	0.006639	0.293173	0.004792	0.032288	0.2444	9.8600
3.2200	0.005000	0.004790	0.006612	0.177938	0.004445	-0.034677	0.5310	7.8271
3.2300	0.005000	0.004741	0.005398	0.046775	0.004170	-0.027470	0.5687	0.0000
3.2400	0.005000	0.004301	0.004111	0.057888	0.003964	-0.020603	0.1999	3.4598
3.2500	0.005000	0.004008	0.004525	0.138373	0.003810	-0.015452	0.1422	6.4183
3.2600	0.005000	0.004399	0.005707	0.198037	0.003694	-0.011589	0.2466	9.8600
3.2700	0.005000	0.004888	0.006376	0.150566	0.003556	-0.013810	0.4843	6.4847
3.2800	0.005000	0.004839	0.005422	0.069845	0.003352	-0.020351	0.4777	1.4118
3.2900	0.005000	0.004448	0.004562	0.084524	0.003200	-0.015263	0.2244	4.1143
3.3000	0.005000	0.004301	0.004990	0.149495	0.003085	-0.011448	0.1822	7.5478
3.3100	0.005000	0.004643	0.005930	0.178847	0.003040	-0.004487	0.3199	8.9386
3.3200	0.005000	0.004888	0.006051	0.113254	0.003028	-0.001171	0.5043	3.3577
3.3300	0.005000	0.004692	0.005010	0.086749	0.002844	-0.018428	0.3177	4.1119
3.3400	0.005000	0.004350	0.004822	0.116548	0.002706	-0.013821	0.2399	4.5465
3.3500	0.005000	0.004350	0.005232	0.160307	0.002602	-0.010366	0.2266	7.4280
3.3600	0.005000	0.004594	0.005815	0.166109	0.002551	-0.005093	0.3444	7.1497
3.3700	0.005000	0.004741	0.005758	0.126858	0.002421	-0.013082	0.4199	4.3757
3.3800	0.005000	0.004692	0.005321	0.116487	0.002325	-0.009568	0.3199	5.2652
3.3900	0.005000	0.004594	0.005323	0.133023	0.002258	-0.006733	0.2866	6.0400
3.4000	0.005000	0.004741	0.005722	0.150816	0.002246	-0.001195	0.3177	7.4663
3.4100	0.005000	0.004985	0.006052	0.134889	0.002310	0.006416	0.4110	6.3745
3.4200	0.005000	0.005181	0.006007	0.113555	0.002351	0.004081	0.4132	6.3570
3.4300	0.005000	0.005327	0.006055	0.108010	0.002469	0.011835	0.3999	7.0931
3.4400	0.005000	0.005474	0.006206	0.101083	0.002711	0.024232	0.4266	7.0854
3.4500	0.005000	0.005718	0.006437	0.094884	0.003037	0.032555	0.4488	7.9430
3.4600	0.005000	0.005963	0.006627	0.074709	0.003381	0.034410	0.5021	7.4009
3.4700	0.005000	0.006158	0.006624	0.055406	0.003744	0.036288	0.5088	7.4573
3.4800	0.005000	0.006207	0.006511	0.039381	0.004135	0.039160	0.5088	6.7468
3.4900	0.005000	0.006109	0.006262	0.035380	0.004478	0.034245	0.4710	6.5097
3.5000	0.005000	0.006109	0.006372	0.057605	0.004713	0.023490	0.4288	8.6059
3.5100	0.005000	0.006158	0.006606	0.043440	0.004918	0.020542	0.5287	6.3516
3.5200	0.005000	0.006305	0.006558	0.048490	0.005026	0.010776	0.4665	9.0152
3.5300	0.005000	0.006549	0.007029	0.038079	0.005165	0.013931	0.5621	8.2350
3.5400	0.005000	0.006843	0.007112	0.013130	0.005404	0.023854	0.5932	8.3946
3.5500	0.005000	0.007087	0.007203	-0.005818	0.005780	0.037634	0.6087	8.5857
3.5600	0.005000	0.007283	0.007272	-0.022312	0.006167	0.038706	0.6243	8.6536
3.5700	0.005000	0.007380	0.007222	-0.039861	0.006643	0.047554	0.6354	8.1259
3.5800	0.005000	0.007527	0.007311	-0.038182	0.007058	0.041516	0.6154	9.5925
3.5900	0.005000	0.007722	0.007587	-0.054129	0.007467	0.040886	0.6820	8.9270
3.6000	0.005000	0.008016	0.007731	-0.067403	0.007866	0.039927	0.6931	9.8600
3.6100	0.005000	0.008358	0.008060	-0.079197	0.008280	0.041401	0.7287	9.8600
3.6200	0.005000	0.008651	0.008214	-0.101069	0.008734	0.045432	0.7665	9.6226
3.6300	0.005000	0.008944	0.008372	-0.113131	0.009248	0.051379	0.7731	9.8600
3.6400	0.005000	0.009140	0.008469	-0.121811	0.009741	0.049259	0.7798	9.8600
3.6500	0.005000	0.009286	0.008559	-0.127767	0.010213	0.047182	0.7865	9.8600
3.6600	0.005000	0.009433	0.008680	-0.130660	0.010637	0.042455	0.7931	9.7735
3.6700	0.005000	0.009531	0.008735	-0.132333	0.010985	0.034766	0.7931	9.8600
3.6800	0.005000	0.009580	0.008763	-0.132312	0.011265	0.028024	0.7909	9.8002
3.6900	0.005000	0.009580	0.008746	-0.134355	0.011490	0.022481	0.7931	9.8600
3.7000	0.005000	0.009531	0.008658	-0.137103	0.011661	0.017104	0.7887	9.8269
3.7100	0.005000	0.009433	0.008527	-0.144110	0.011789	0.012828	0.7931	9.8600
3.7200	0.005000	0.009238	0.008223	-0.159104	0.011888	0.009865	0.7953	9.3622
3.7300	0.005000	0.008993	0.007864	-0.166599	0.011937	0.004961	0.7687	9.2195
3.7400	0.005000	0.008651	0.007457	-0.171441	0.011921	-0.001641	0.7442	8.1644
3.7500	0.005000	0.008309	0.007106	-0.149791	0.011775	-0.014637	0.6665	9.2789
3.7600	0.005000	0.007918	0.006907	-0.147653	0.011550	-0.022434	0.6887	7.0292
3.7700	0.005000	0.007674	0.006657	-0.107201	0.011141	-0.040956	0.5754	9.8600
3.7800	0.005000	0.007478	0.006899	-0.101831	0.010712	-0.042904	0.6576	8.3067
3.7900	0.005000	0.007429	0.006729	-0.104652	0.010283	-0.042903	0.6465	8.6698
3.8000	0.005000	0.007331	0.006646	-0.105779	0.009937	-0.034614	0.6443	8.1034
3.8100	0.005000	0.007283	0.006606	-0.095346	0.009599	-0.033761	0.6176	8.9720
3.8200	0.005000	0.007234	0.006656	-0.097760	0.009421	-0.017764	0.6443	8.1995
3.8300	0.005000	0.007234	0.006602	-0.093669	0.009251	-0.016979	0.6243	8.9868
3.8400	0.005000	0.007283	0.006754	-0.096698	0.009131	-0.012003	0.6532	8.7810
3.8500	0.005000	0.007283	0.006633	-0.109647	0.009061	-0.007053	0.6620	8.1281
3.8600	0.005000	0.007283	0.006576	-0.101432	0.009015	-0.004558	0.6243	9.2904
3.8700	0.005000	0.007185	0.006536	-0.116679	0.009008	-0.000737	0.6687	7.1390
3.8800	0.005000	0.007087	0.006251	-0.095097	0.008944	-0.006403	0.5710	9.5399
3.8900	0.005000	0.006891	0.006325	-0.104495	0.008884	-0.006021	0.6421	6.4894
3.9000	0.005000	0.006745	0.005952	-0.082304	0.008702	-0.018165	0.5376	8.8054
3.9100	0.005000	0.006500	0.006007	-0.075814	0.008515	-0.018743	0.5776	6.6557
3.9200	0.005000	0.006354	0.005804	-0.052834	0.008199	-0.031606	0.5088	8.3670
3.9300	0.005000	0.006207	0.005921	-0.047342	0.007940	-0.025898	0.5510	6.8804
3.9400	0.005000	0.006109	0.005749	-0.033446	0.007592	-0.034780	0.5021	8.0425
3.9500	0.005000	0.006061	0.005913	-0.024645	0.007319	-0.027303	0.5265	7.7393
3.9600	0.005000	0.006158	0.006059	-0.024148	0.007077	-0.024134	0.5443	8.3059
3.9700	0.005000	0.006256	0.006133	-0.033023	0.006960	-0.011763	0.5665	8.2013
3.9800	0.005000	0.006354	0.006156	-0.046329	0.006908	-0.005166	0.5843	7.9311
3.9900	0.005000	0.006452	0.006166	-0.047795	0.006942	0.003438	0.5687	8.8429
4.0000	0.005000	0.006500	0.006224	-0.065735	0.007063	0.012084	0.6132	7.5048
4.0100	0.005000	0.006598	0.006166	-0.059817	0.007178	0.011501	0.5665	9.4317
4.0200	0.005000	0.006598	0.006260	-0.084764	0.007347	0.016913	0.6421	6.8291
4.0300	0.005000	0.006549	0.005876	-0.078183	0.007440	0.009272	0.5532	8.5510
4.0400	0.005000	0.006500	0.006094	-0.068561	0.007519	0.007929	0.5776	8.1437
4.0500	0.005000	0.006403	0.005903	-0.077103	0.007547	0.002778	0.5843	7.1103
4.0600	0.005000	0.006354	0.005854	-0.057249	0.007527	-0.002060	0.5287	8.8176
4.0700	0.005000	0.006256	0.005925	-0.066369	0.007450	-0.007639	0.5865	6.7028
4.0800	0.005000	0.006256	0.005791	-0.048468	0.007352	-0.009873	0.5154	9.1070
4.0900	0.005000	0.006207	0.005972	-0.060276	0.007292	-0.005942	0.5910	6.8142
4.1000	0.005000	0.006207	0.005745	-0.052047	0.007184	-0.010794	0.5265	8.6065
4.1100	0.005000	0.006207	0.005964	-0.049935	0.007142	-0.004195	0.5643	7.9695
4.1200	0.005000	0.006207	0.005854	-0.058845	0.007091	-0.005097	0.5687	7.6173
4.1300	0.005000	0.006109	0.005674	-0.062682	0.007094	0.000321	0.5532	6.9612
4.1400	0.005000	0.006061	0.005666	-0.037023	0.006990	-0.010484	0.4932	9.0493
4.1500	0.005000	0.005963	0.005771	-0.054409	0.006970	-0.002013	0.5798	6.0446
4.1600	0.005000	0.005914	0.005456	-0.038365	0.006864	-0.010528	0.4821	8.5066
4.1700	0.005000	0.005816	0.005649	-0.039428	0.006756	-0.010821	0.5421	6.5400
4.1800	0.005000	0.005816	0.005522	-0.023889	0.006597	-0.015916	0.4821	8.6460
4.1900	0.005000	0.005816	0.005754	-0.032702	0.006543	-0.005356	0.5532	6.8826
4.2000	0.005000	0.005816	0.005527	-0.031604	0.006423	-0.012060	0.5065	7.9440
4.2100	0.005000	0.005767	0.005596	-0.031907	0.006381	-0.004170	0.5265	7.1037
4.2200	0.005000	0.005767	0.005551	-0.023187	0.006301	-0.008003	0.4976	8.1825
4.2300	0.005000	0.005718	0.005587	-0.034461	0.006307	0.000579	0.5421	6.4579
4.2400	0.005000	0.005670	0.005375	-0.022824	0.006226	-0.008097	0.4754	8.0168
4.2500	0.005000	0.005572	0.005462	-0.023346	0.006172	-0.005341	0.5132	6.5378
4.2600	0.005000	0.005572	0.005404	-0.006939	0.006062	-0.011074	0.4621	8.4879
4.2700	0.005000	0.005572	0.005603	-0.018526	0.006020	-0.004162	0.5354	6.5782
4.2800	0.005000	0.005572	0.005368	-0.016483	0.005923	-0.009703	0.4821	7.7963
4.2900	0.005000	0.005572	0.005529	-0.011949	0.005879	-0.004352	0.5021	7.5433
4.3000	0.005000	0.005572	0.005478	-0.016403	0.005840	-0.003995	0.5065	7.3522
4.3100	0.005000	0.005523	0.005386	-0.020775	0.005856	0.001635	0.5043	6.8021
4.3200	0.005000	0.005474	0.005319	-0.009655	0.005795	-0.006086	0.4688	7.6665
4.3300	0.005000	0.005425	0.005392	-0.008602	0.005762	-0.003346	0.4932	6.9373
4.3400	0.005000	0.005376	0.005281	-0.007570	0.005710	-0.005191	0.4777	7.0134
4.3500	0.005000	0.005327	0.005280	0.001700	0.005622	-0.008768	0.4621	7.4139
4.3600	0.005000	0.005376	0.005451	0.006024	0.005532	-0.009013	0.4821	7.6737
4.3700	0.005000	0.005376	0.005392	-0.006558	0.005503	-0.002860	0.5043	6.7036
4.3800	0.005000	0.005425	0.005380	0.001173	0.005455	-0.004826	0.4688	8.1008
4.3900	0.005000	0.005425	0.005464	-0.011863	0.005465	0.001011	0.5199	6.4772
4.4000	0.005000	0.005425	0.005283	-0.005800	0.005475	0.001002	0.4643	7.8938
4.4100	0.005000	0.005425	0.005452	-0.005050	0.005500	0.002458	0.4976	7.2507
4.4200	0.005000	0.005376	0.005280	-0.013985	0.005508	0.000868	0.4954	6.5929
4.4300	0.005000	0.005376	0.005294	0.001938	0.005498	-0.001055	0.4532	8.1415
4.4400	0.005000	0.005327	0.005367	-0.010791	0.005483	-0.001522	0.5132	6.0677
4.4500	0.005000	0.005376	0.005274	0.006066	0.005444	-0.003823	0.4399	8.7666
4.4600	0.005000	0.005327	0.005420	-0.015842	0.005457	0.001276	0.5354	5.5224
4.4700	0.005000	0.005376	0.005192	0.004051	0.005389	-0.006842	0.4243	9.1516
4.4800	0.005000	0.005327	0.005449	-0.017686	0.005435	0.004618	0.5421	5.4514
4.4900	0.005000	0.005425	0.005234	0.002293	0.005377	-0.005799	0.4288	9.4987
4.5000	0.005000	0.005376	0.005485	-0.024325	0.005460	0.008326	0.5554	5.3629
4.5100	0.005000	0.005425	0.005146	-0.009286	0.005415	-0.004481	0.4377	8.8424
4.5200	0.005000	0.005327	0.005343	-0.023988	0.005499	0.008339	0.5310	5.4254
4.5300	0.005000	0.005327	0.005078	-0.002612	0.005430	-0.006908	0.4221	8.7023
4.5400	0.005000	0.005230	0.005295	-0.014613	0.005475	0.004569	0.5176	5.4610
4.5500	0.005000	0.005279	0.005123	0.006852	0.005361	-0.011442	0.4199	8.8984
4.5600	0.005000	0.005279	0.005441	-0.006928	0.005370	0.000925	0.5243	6.1510
4.5700	0.005000	0.005376	0.005269	-0.001165	0.005299	-0.007106	0.4599	8.4832
4.5800	0.005000	0.005376	0.005429	-0.017677	0.005365	0.006614	0.5310	6.1529
4.5900	0.005000	0.005425	0.005246	-0.007404	0.005349	-0.001621	0.4577	8.4507
4.6000	0.005000	0.005376	0.005381	-0.020962	0.005454	0.010484	0.5265	6.0138
4.6100	0.005000	0.005376	0.005164	-0.006429	0.005445	-0.000912	0.4443	8.4039
4.6200	0.005000	0.005279	0.005283	-0.017822	0.005499	0.005410	0.5154	5.7109
4.6300	0.005000	0.005230	0.005020	-0.000520	0.005422	-0.007642	0.4243	8.0958
4.6400	0.005000	0.005132	0.005194	-0.003263	0.005399	-0.002319	0.4888	5.9353
4.6500	0.005000	0.005034	0.004906	0.006701	0.005267	-0.013195	0.4221	7.1418
4.6600	0.005000	0.004936	0.005022	0.019973	0.005156	-0.011115	0.4332	6.7871
4.6700	0.005000	0.004936	0.005085	0.026889	0.004985	-0.017111	0.4354	7.2047
4.6800	0.005000	0.004936	0.005116	0.022871	0.004891	-0.009421	0.4554	6.6322
4.6900	0.005000	0.004936	0.005057	0.025311	0.004762	-0.012916	0.4354	7.1385
4.7000	0.005000	0.004985	0.005195	0.026595	0.004699	-0.006274	0.4532	7.1717
4.7100	0.005000	0.005083	0.005282	0.024179	0.004684	-0.001537	0.4621	7.6185
4.7200	0.005000	0.005132	0.005284	0.008119	0.004735	0.005185	0.4932	6.5601
4.7300	0.005000	0.005230	0.005278	0.014482	0.004772	0.003645	0.4532	8.3062
4.7400	0.005000	0.005327	0.005502	0.000453	0.004889	0.011752	0.5176	7.0774
4.7500	0.005000	0.005425	0.005384	-0.008480	0.005026	0.013689	0.4976	7.7616
4.7600	0.005000	0.005474	0.005443	-0.016620	0.005187	0.016116	0.5154	7.2469
4.7700	0.005000	0.005474	0.005326	-0.020740	0.005316	0.012819	0.4999	7.3272
4.7800	0.005000	0.005523	0.005434	-0.013745	0.005456	0.014001	0.4932	8.1101
4.7900	0.005000	0.005474	0.005361	-0.032800	0.005580	0.012451	0.5354	6.0792
4.8000	0.005000	0.005474	0.005214	-0.013593	0.005622	0.004220	0.4510	8.6502
4.8100	0.005000	0.005474	0.005494	-0.021634	0.005671	0.004871	0.5310	6.7682
4.8200	0.005000	0.005523	0.005324	-0.022155	0.005700	0.002922	0.4932	7.9535
4.8300	0.005000	0.005523	0.005421	-0.026572	0.005751	0.005116	0.5199	7.1191
4.8400	0.005000	0.005523	0.005319	-0.024711	0.005746	-0.000550	0.4954	7.7270
4.8500	0.005000	0.005474	0.005320	-0.030066	0.005812	0.006656	0.5154	6.6954
4.8600	0.005000	0.005474	0.005266	-0.017689	0.005799	-0.001345	0.4732	8.1382
4.8700	0.005000	0.005474	0.005422	-0.022794	0.005818	0.001916	0.5199	7.0342
4.8800	0.005000	0.005474	0.005277	-0.023204	0.005803	-0.001488	0.4932	7.6168
4.8900	0.005000	0.005523	0.005438	-0.019777	0.005804	0.000103	0.5065	7.8410
4.9000	0.005000	0.005523	0.005376	-0.032942	0.005820	0.001540	0.5287	6.8454
4.9100	0.005000	0.005523	0.005282	-0.026312	0.005848	0.002861	0.4888	7.8918
4.9200	0.005000	0.005523	0.005405	-0.026983	0.005865	0.001658	0.5154	7.3464
4.9300	0.005000	0.005523	0.005324	-0.030969	0.005897	0.003194	0.5110	7.3154
4.9400	0.005000	0.005523	0.005333	-0.023880	0.005906	0.000933	0.4932	7.9854
4.9500	0.005000	0.005572	0.005477	-0.030504	0.005916	0.000943	0.5310	7.3779
4.9600	0.005000	0.005621	0.005402	-0.033259	0.005952	0.003632	0.5154	7.9451
4.9700	0.005000	0.005621	0.005419	-0.044647	0.006008	0.005649	0.5421	6.8487
4.9800	0.005000	0.005621	0.005295	-0.034623	0.006029	0.002043	0.4910	8.3156
4.9900	0.005000	0.005621	0.005470	-0.042727	0.006100	0.007138	0.5443	6.9392
5.0000	0.005000	0.005670	0.005362	-0.036434	0.006122	0.002185	0.5021	8.4991
5.0100	0.005000	0.005718	0.005568	-0.046137	0.006182	0.006026	0.5554	7.3827
5.0200	0.005000	0.005767	0.005426	-0.053023	0.006223	0.004032	0.5376	7.8111
5.0300	0.005000	0.005767	0.005442	-0.055984	0.006309	0.008630	0.5421	7.4845
5.0400	0.005000	0.005767	0.005403	-0.051717	0.006352	0.004279	0.5243	8.0572
5.0500	0.005000	0.005767	0.005469	-0.057821	0.006437	0.008572	0.5510	7.3084
5.0600	0.005000	0.005816	0.005446	-0.050604	0.006465	0.002773	0.5221	8.6183
5.0700	0.005000	0.005816	0.005532	-0.065740	0.006525	0.005979	0.5732	6.9932
5.0800	0.005000	0.005816	0.005329	-0.062188	0.006550	0.002535	0.5243	8.1342
5.0900	0.005000	0.005718	0.005330	-0.067469	0.006596	0.004582	0.5487	6.6462
5.1000	0.005000	0.005670	0.005199	-0.048477	0.006560	-0.003632	0.4865	8.4697
5.1100	0.005000	0.005621	0.005389	-0.054895	0.006562	0.000201	0.5487	6.7086
5.1200	0.005000	0.005670	0.005289	-0.040393	0.006473	-0.008868	0.4910	9.0100
5.1300	0.005000	0.005670	0.005494	-0.056799	0.006455	-0.001776	0.5687	6.8200
5.1400	0.005000	0.005670	0.005207	-0.059085	0.006410	-0.004501	0.5199	7.7138
5.1500	0.005000	0.005621	0.005278	-0.052365	0.006413	0.000281	0.5199	7.5170
5.1600	0.005000	0.005572	0.005224	-0.051735	0.006384	-0.002958	0.5199	7.2698
5.1700	0.005000	0.005523	0.005185	-0.044101	0.006374	-0.001000	0.5021	7.6301
5.1800	0.005000	0.005474	0.005207	-0.042835	0.006305	-0.006843	0.5132	7.1707
5.1900	0.005000	0.005474	0.005206	-0.033710	0.006225	-0.008058	0.4932	8.0580
5.2000	0.005000	0.005474	0.005298	-0.042467	0.006179	-0.004581	0.5332	6.9450
5.2100	0.005000	0.005474	0.005155	-0.037337	0.006115	-0.006360	0.4932	7.9985
5.2200	0.005000	0.005474	0.005292	-0.040945	0.006094	-0.002089	0.5265	7.1796
5.2300	0.005000	0.005474	0.005174	-0.040319	0.006069	-0.002542	0.5043	7.7009
5.2400	0.005000	0.005474	0.005251	-0.040608	0.006077	0.000775	0.5176	7.4028
5.2500	0.005000	0.005474	0.005202	-0.041142	0.006058	-0.001856	0.5110	7.5516
5.2600	0.005000	0.005425	0.005148	-0.043719	0.006066	0.000801	0.5132	7.0201
5.2700	0.005000	0.005425	0.005154	-0.032285	0.006028	-0.003786	0.4865	8.0959
5.2800	0.005000	0.005376	0.005187	-0.042118	0.006024	-0.000402	0.5265	6.5764
5.2900	0.005000	0.005376	0.005069	-0.030838	0.005975	-0.004933	0.4754	8.1430
5.3000	0.005000	0.005327	0.005174	-0.036215	0.005945	-0.002968	0.5176	6.7271
5.3100	0.005000	0.005327	0.005057	-0.030304	0.005889	-0.005639	0.4821	7.7701
5.3200	0.005000	0.005279	0.005108	-0.031215	0.005864	-0.002523	0.5021	6.9494
5.3300	0.005000	0.005279	0.005069	-0.025526	0.005796	-0.006767	0.4821	7.6672
5.3400	0.005000	0.005230	0.005071	-0.030039	0.005774	-0.002150	0.5021	6.7073
5.3500	0.005000	0.005230	0.005024	-0.018316	0.005700	-0.007463	0.4643	8.0315
5.3600	0.005000	0.005230	0.005170	-0.025049	0.005676	-0.002428	0.5110	6.8586
5.3700	0.005000	0.005230	0.005015	-0.026140	0.005638	-0.003771	0.4843	7.3686
5.3800	0.005000	0.005181	0.005019	-0.022641	0.005610	-0.002828	0.4821	7.1412
5.3900	0.005000	0.005132	0.004973	-0.021458	0.005564	-0.004559	0.4799	6.9235
5.4000	0.005000	0.005132	0.005012	-0.009729	0.005525	-0.003907	0.4599	7.8875
5.4100	0.005000	0.005181	0.005185	-0.017052	0.005491	-0.003417	0.5065	7.0803
5.4200	0.005000	0.005230	0.005086	-0.021647	0.005472	-0.001832	0.4910	7.5485
5.4300	0.005000	0.005181	0.005021	-0.030031	0.005481	0.000820	0.5021	6.4862
5.4400	0.005000	0.005181	0.004976	-0.013666	0.005455	-0.002554	0.4510	8.2485
5.4500	0.005000	0.005181	0.005167	-0.023646	0.005497	0.004178	0.5154	6.6064
5.4600	0.005000	0.005230	0.005031	-0.020864	0.005494	-0.000279	0.4754	7.9340
5.4700	0.005000	0.005230	0.005140	-0.027863	0.005514	0.001985	0.5110	6.8376
5.4800	0.005000	0.005279	0.005083	-0.023583	0.005507	-0.000705	0.4821	7.9865
5.4900	0.005000	0.005327	0.005238	-0.027480	0.005570	0.006296	0.5132	7.5463
5.5000	0.005000	0.005376	0.005184	-0.038707	0.005624	0.005453	0.5221	7.2587
5.5100	0.005000	0.005327	0.005026	-0.042847	0.005697	0.007259	0.5043	6.9490
5.5200	0.005000	0.005327	0.005080	-0.028517	0.005715	0.001788	0.4777	8.0932
5.5300	0.005000	0.005327	0.005191	-0.036394	0.005772	0.005728	0.5221	6.9683
5.5400	0.005000	0.005327	0.005045	-0.035012	0.005791	0.001859	0.4910	7.6877
5.5500	0.005000	0.005279	0.005068	-0.038457	0.005790	-0.000068	0.5088	6.7782
5.5600	0.005000	0.005279	0.005020	-0.028157	0.005758	-0.003220	0.4754	7.9403
5.5700	0.005000	0.005279	0.005152	-0.032615	0.005773	0.001485	0.5132	7.0325
5.5800	0.005000	0.005327	0.005107	-0.029538	0.005750	-0.002299	0.4910	8.0293
5.5900	0.005000	0.005327	0.005165	-0.041613	0.005774	0.002420	0.5287	6.7237
5.6000	0.005000	0.005376	0.005087	-0.032153	0.005763	-0.001110	0.4821	8.4379
5.6100	0.005000	0.005425	0.005306	-0.045732	0.005832	0.006967	0.5465	6.9516
5.6200	0.005000	0.005425	0.005039	-0.048858	0.005875	0.004250	0.5043	7.6511
5.6300	0.005000	0.005425	0.005168	-0.044705	0.005931	0.005625	0.5132	7.5652
5.6400	0.005000	0.005474	0.005211	-0.043755	0.005959	0.002756	0.5154	8.0132
5.6500	0.005000	0.005425	0.005116	-0.062087	0.006050	0.009136	0.5465	6.2199
5.6600	0.005000	0.005425	0.004990	-0.038994	0.006026	-0.002410	0.4621	8.8945
5.6700	0.005000	0.005376	0.005218	-0.055354	0.006062	0.003555	0.5532	6.1345
5.6800	0.005000	0.005376	0.004918	-0.044591	0.006044	-0.001721	0.4732	8.2869
5.6900	0.005000	0.005327	0.005128	-0.047098	0.006041	-0.000316	0.5243	6.7369
5.7000	0.005000	0.005327	0.004976	-0.040077	0.005971	-0.007062	0.4843	7.9390
5.7100	0.005000	0.005327	0.005137	-0.041723	0.005978	0.000797	0.5176	7.1786
5.7200	0.005000	0.005327	0.005024	-0.040917	0.005924	-0.005496	0.4976	7.6628
5.7300	0.005000	0.005327	0.005100	-0.042416	0.005926	0.000266	0.5132	7.2588
5.7400	0.005000	0.005327	0.005040	-0.039043	0.005897	-0.002969	0.4954	7.7928
5.7500	0.005000	0.005279	0.005032	-0.047397	0.005913	0.001673	0.5199	6.5778
5.7600	0.005000	0.005279	0.004953	-0.031693	0.005870	-0.004351	0.4665	8.3542
5.7700	0.005000	0.005230	0.005079	-0.045059	0.005874	0.000393	0.5310	6.1868
5.7800	0.005000	0.005181	0.004791	-0.033162	0.005813	-0.006043	0.4554	7.9088
5.7900	0.005000	0.005083	0.004926	-0.030452	0.005763	-0.005020	0.4910	6.5722
5.8000	0.005000	0.005083	0.004873	-0.018802	0.005657	-0.010590	0.4577	7.8842
5.8100	0.005000	0.005034	0.004943	-0.026682	0.005614	-0.004286	0.4999	6.3345
5.8200	0.005000	0.005034	0.004822	-0.014302	0.005489	-0.012477	0.4465	7.9858
5.8300	0.005000	0.004936	0.004862	-0.024300	0.005440	-0.004970	0.4954	5.8286
5.8400	0.005000	0.004936	0.004738	-0.004564	0.005327	-0.011284	0.4221	8.2452
5.8500	0.005000	0.004936	0.005010	-0.010098	0.005281	-0.004563	0.4932	6.6193
5.8600	0.005000	0.004985	0.004870	-0.011256	0.005208	-0.007322	0.4643	7.5727
5.8700	0.005000	0.004985	0.004942	-0.016020	0.005197	-0.001104	0.4865	6.7917
5.8800	0.005000	0.005034	0.004929	-0.009142	0.005150	-0.004728	0.4599	7.9991
5.8900	0.005000	0.005034	0.005006	-0.025568	0.005214	0.006447	0.5132	6.1930
5.9000	0.005000	0.005034	0.004796	-0.016976	0.005214	-0.000039	0.4488	7.8212
5.9100	0.005000	0.004985	0.004929	-0.017621	0.005236	0.002164	0.4843	6.6697
5.9200	0.005000	0.005034	0.004921	-0.008299	0.005218	-0.001789	0.4554	8.1262
5.9300	0.005000	0.005034	0.005019	-0.026502	0.005268	0.004995	0.5176	6.0816
