# t	yd	y_sensor	y_obs	dy_obs	ie	u	R_est
17.5800	0.005000	0.000000	0.001233	-0.000189	0.2688	3.8349	19.6509
17.5900	0.005000	0.000000	0.001233	-0.000170	0.2466	0.0000	19.7117
17.6000	0.005000	0.000000	0.001233	-0.000153	0.0889	8.7936	19.7107
17.6100	0.005000	0.000000	0.001229	-0.000181	0.2666	3.9949	19.7097
17.6200	0.005000	0.000000	0.001229	-0.000163	0.2488	0.0000	19.7087
17.6300	0.005000	0.000000	0.001229	-0.000147	0.0889	8.7936	19.7077
17.6400	0.005000	0.000000	0.001240	-0.000017	0.2666	3.9949	19.7067
17.6500	0.005000	0.000000	0.001240	-0.000015	0.2488	0.0000	19.7058
17.6600	0.005000	0.000000	0.001240	-0.000014	0.0866	8.8203	19.7048
17.6700	0.005000	0.000000	0.001244	0.000022	0.2666	4.0615	19.7038
17.6800	0.005000	0.000000	0.001244	0.000020	0.2533	0.0000	19.7028
17.6900	0.005000	0.000000	0.001244	0.000018	0.0911	8.7670	19.7557
17.7000	0.005000	0.000000	0.001262	0.000199	0.2688	3.9016	19.7547
17.7100	0.005000	0.000000	0.001262	0.000179	0.2510	0.0000	19.7537
17.7200	0.005000	0.000000	0.001262	0.000161	0.0889	8.7936	19.7527
17.7300	0.005000	0.000000	0.001273	0.000256	0.2666	3.9949	19.7517
17.7400	0.005000	0.000000	0.001273	0.000230	0.2533	0.0000	19.7507
17.7500	0.005000	0.000000	0.001273	0.000207	0.0911	8.7670	19.7497
17.7600	0.005000	0.000000	0.001282	0.000269	0.2666	3.9282	19.7487
17.7700	0.005000	0.000000	0.001282	0.000242	0.2510	0.0000	19.7477
17.7800	0.005000	0.000000	0.001282	0.000218	0.0866	8.8203	19.7467
17.7900	0.005000	0.000000	0.001288	0.000259	0.2666	4.0615	19.8346
17.8000	0.005000	0.000000	0.001279	0.000149	0.2555	0.0000	19.8336
17.8100	0.005000	0.000000	0.001279	0.000134	0.0889	8.7936	19.8326
17.8200	0.005000	0.000000	0.001273	0.000057	0.2688	3.9682	19.8316
17.8300	0.005000	0.000000	0.001273	0.000052	0.2533	0.0000	19.8305
17.8400	0.005000	0.000000	0.001273	0.000046	0.0866	8.8203	19.8295
17.8500	0.005000	0.000000	0.001268	-0.000006	0.2666	4.0615	19.8285
17.8600	0.005000	0.000000	0.001252	-0.000171	0.2555	0.0000	19.8275
17.8700	0.005000	0.000000	0.001252	-0.000154	0.0911	8.7670	19.8265
17.8800	0.005000	0.000000	0.001239	-0.000264	0.2666	3.9282	19.8255
17.8900	0.005000	0.000000	0.001239	-0.000237	0.2466	0.0000	19.9025
17.9000	0.005000	0.000000	0.001239	-0.000214	0.0889	8.7936	19.9014
17.9100	0.005000	0.000000	0.001243	-0.000155	0.2666	3.9949	19.9004
17.9200	0.005000	0.000000	0.001243	-0.000139	0.2510	0.0000	19.8994
17.9300	0.005000	0.000000	0.001243	-0.000125	0.0889	8.7936	19.8984
17.9400	0.005000	0.000000	0.001243	-0.000111	0.2666	3.9949	19.8973
17.9500	0.005000	0.000000	0.001243	-0.000100	0.2510	0.0000	19.8963
17.9600	0.005000	0.000000	0.001243	-0.000090	0.0889	8.7936	19.8953
17.9700	0.005000	0.000000	0.001246	-0.000053	0.2688	3.9682	19.8943
17.9800	0.005000	0.000000	0.001246	-0.000048	0.2510	0.0000	19.8932
17.9900	0.005000	0.000000	0.001246	-0.000043	0.0889	8.7936	19.9532
18.0000	0.005000	0.000000	0.001261	0.000113	0.2666	3.9949	19.9522
18.0100	0.005000	0.000000	0.001261	0.000101	0.2533	0.0000	19.9512
18.0200	0.005000	0.000000	0.001261	0.000091	0.0911	8.7670	19.9501
18.0300	0.005000	0.000000	0.001270	0.000170	0.2644	3.9549	19.9491
18.0400	0.005000	0.000000	0.001270	0.000153	0.2488	0.0000	19.9481
18.0500	0.005000	0.000000	0.001270	0.000137	0.0889	8.7936	19.9470
18.0600	0.005000	0.000000	0.001279	0.000215	0.2688	3.9682	19.9460
18.0700	0.005000	0.000000	0.001279	0.000194	0.2533	0.0000	19.9449
18.0800	0.005000	0.000000	0.001279	0.000174	0.0911	8.7670	19.9439
18.0900	0.005000	0.000000	0.001286	0.000226	0.2666	3.9282	20.0347
18.1000	0.005000	0.000000	0.001286	0.000203	0.2510	0.0000	20.0336
18.1100	0.005000	0.000000	0.001286	0.000183	0.0866	8.8203	20.0325
18.1200	0.005000	0.000000	0.001288	0.000190	0.2666	4.0615	20.0315
18.1300	0.005000	0.000000	0.001277	0.000059	0.2555	0.0000	20.0304
18.1400	0.005000	0.000000	0.001277	0.000053	0.0933	8.7403	20.0294
18.1500	0.005000	0.000000	0.001274	0.000016	0.2688	3.8349	20.0283
18.1600	0.005000	0.000000	0.001274	0.000015	0.2444	0.0000	20.0273
18.1700	0.005000	0.000000	0.001274	0.000013	0.0889	8.7936	20.0262
18.1800	0.005000	0.000000	0.001269	-0.000038	0.2666	3.9949	20.0252
18.1900	0.005000	0.000000	0.001269	-0.000034	0.2510	0.0000	20.0998
18.2000	0.005000	0.000000	0.001269	-0.000031	0.0889	8.7936	20.0987
18.2100	0.005000	0.000000	0.001265	-0.000065	0.2666	3.9949	20.0977
18.2200	0.005000	0.000000	0.001249	-0.000217	0.2555	0.0000	20.0966
18.2300	0.005000	0.000000	0.001249	-0.000196	0.0866	8.8203	20.0955
18.2400	0.005000	0.000000	0.001251	-0.000164	0.2666	4.0615	20.0945
18.2500	0.005000	0.000000	0.001241	-0.000244	0.2599	0.0000	20.0934
18.2600	0.005000	0.000000	0.001241	-0.000219	0.0911	8.7670	20.0924
18.2700	0.005000	0.000000	0.001231	-0.000295	0.2644	3.9549	20.0913
18.2800	0.005000	0.000000	0.001231	-0.000266	0.2510	0.0000	20.0902
18.2900	0.005000	0.000000	0.001231	-0.000239	0.0889	8.7936	20.1438
18.3000	0.005000	0.000000	0.001221	-0.000315	0.2644	4.0216	20.1427
18.3100	0.005000	0.000000	0.001214	-0.000358	0.2555	0.0000	20.1417
18.3200	0.005000	0.000000	0.001214	-0.000322	0.0889	8.7936	20.1406
18.3300	0.005000	0.000000	0.001211	-0.000320	0.2688	3.9682	20.1395
18.3400	0.005000	0.000000	0.001203	-0.000363	0.2555	0.0000	20.1384
18.3500	0.005000	0.000000	0.001203	-0.000327	0.0889	8.7936	20.1374
18.3600	0.005000	0.000000	0.001200	-0.000324	0.2666	3.9949	20.1363
18.3700	0.005000	0.000000	0.001200	-0.000291	0.2533	0.0000	20.1352
18.3800	0.005000	0.000000	0.001200	-0.000262	0.0889	8.7936	20.1341
18.3900	0.005000	0.000000	0.001201	-0.000232	0.2666	3.9949	20.2176
18.4000	0.005000	0.000000	0.001201	-0.000209	0.2510	0.0000	20.2165
18.4100	0.005000	0.000000	0.001201	-0.000188	0.0866	8.8203	20.2154
18.4200	0.005000	0.000000	0.001219	0.000017	0.2710	4.0082	20.2143
18.4300	0.005000	0.000000	0.001218	-0.000002	0.2555	0.0000	20.2132
18.4400	0.005000	0.000000	0.001218	-0.000002	0.0911	8.7670	20.2121
18.4500	0.005000	0.000000	0.001224	0.000063	0.2622	3.9816	20.2110
18.4600	0.005000	0.000000	0.001224	0.000057	0.2488	0.0000	20.2099
18.4700	0.005000	0.000000	0.001224	0.000051	0.0889	8.7936	20.2088
18.4800	0.005000	0.000000	0.001226	0.000069	0.2644	4.0216	20.2078
18.4900	0.005000	0.000000	0.001226	0.000062	0.2510	0.0000	20.2759
18.5000	0.005000	0.000000	0.001226	0.000056	0.0889	8.7936	20.2748
18.5100	0.005000	0.000000	0.001228	0.000067	0.2666	3.9949	20.2737
18.5200	0.005000	0.000000	0.001228	0.000061	0.2510	0.0000	20.2726
18.5300	0.005000	0.000000	0.001228	0.000055	0.0889	8.7936	20.2715
18.5400	0.005000	0.000000	0.001221	-0.000017	0.2644	4.0216	20.2704
18.5500	0.005000	0.000000	0.001217	-0.000064	0.2555	0.0000	20.2693
18.5600	0.005000	0.000000	0.001217	-0.000058	0.0866	8.8203	20.2682
18.5700	0.005000	0.000000	0.001218	-0.000037	0.2666	4.0615	20.2671
18.5800	0.005000	0.000000	0.001218	-0.000033	0.2488	0.0000	20.2660
18.5900	0.005000	0.000000	0.001218	-0.000030	0.0889	8.7936	20.3151
18.6000	0.005000	0.000000	0.001222	0.000011	0.2666	3.9949	20.3140
18.6100	0.005000	0.000000	0.001222	0.000010	0.2510	0.0000	20.3129
18.6200	0.005000	0.000000	0.001222	0.000009	0.0889	8.7936	20.3118
18.6300	0.005000	0.000000	0.001225	0.000036	0.2666	3.9949	20.3106
18.6400	0.005000	0.000000	0.001225	0.000033	0.2488	0.0000	20.3095
18.6500	0.005000	0.000000	0.001225	0.000029	0.0889	8.7936	20.3084
18.6600	0.005000	0.000000	0.001232	0.000100	0.2688	3.9682	20.3073
18.6700	0.005000	0.000000	0.001232	0.000090	0.2510	0.0000	20.3062
18.6800	0.005000	0.000000	0.001232	0.000081	0.0889	8.7936	20.3051
18.6900	0.005000	0.000000	0.001251	0.000259	0.2666	3.9949	20.3842
18.7000	0.005000	0.000000	0.001252	0.000242	0.2555	0.0000	20.3831
18.7100	0.005000	0.000000	0.001252	0.000218	0.0889	8.7936	20.3819
18.7200	0.005000	0.000000	0.001255	0.000228	0.2688	3.9682	20.3808
18.7300	0.005000	0.000000	0.001255	0.000206	0.2533	0.0000	20.3797
18.7400	0.005000	0.000000	0.001255	0.000185	0.0889	8.7936	20.3786
18.7500	0.005000	0.000000	0.001255	0.000165	0.2644	4.0216	20.3774
18.7600	0.005000	0.000000	0.001255	0.000148	0.2533	0.0000	20.3763
18.7700	0.005000	0.000000	0.001255	0.000133	0.0889	8.7936	20.3752
18.7800	0.005000	0.000000	0.001252	0.000093	0.2666	3.9949	20.3741
18.7900	0.005000	0.000000	0.001252	0.000083	0.2510	0.0000	20.4341
18.8000	0.005000	0.000000	0.001252	0.000075	0.0889	8.7936	20.4329
18.8100	0.005000	0.000000	0.001252	0.000073	0.2688	3.9682	20.4318
18.8200	0.005000	0.000000	0.001252	0.000066	0.2533	0.0000	20.4307
18.8300	0.005000	0.000000	0.001252	0.000059	0.0889	8.7936	20.4295
18.8400	0.005000	0.000000	0.001271	0.000241	0.2710	3.9416	20.4284
18.8500	0.005000	0.000000	0.001270	0.000200	0.2555	0.0000	20.4273
18.8600	0.005000	0.000000	0.001270	0.000180	0.0911	8.7670	20.4261
18.8700	0.005000	0.000000	0.001256	0.000028	0.2666	3.9282	20.4250
18.8800	0.005000	0.000000	0.001256	0.000025	0.2488	0.0000	20.4239
18.8900	0.005000	0.000000	0.001256	0.000023	0.0866	8.8203	20.4589
18.9000	0.005000	0.000000	0.001231	-0.000229	0.2666	4.0615	20.4577
18.9100	0.005000	0.000000	0.001197	-0.000550	0.2555	0.0000	20.4566
18.9200	0.005000	0.000000	0.001197	-0.000495	0.0911	8.7670	20.4554
18.9300	0.005000	0.000000	0.001151	-0.000904	0.2688	3.9016	20.4543
18.9400	0.005000	0.000000	0.001151	-0.000814	0.2510	0.0000	20.4532
18.9500	0.005000	0.000000	0.001151	-0.000732	0.0889	8.7936	20.4520
18.9600	0.005000	0.000000	0.001115	-0.001020	0.2688	3.9682	20.4509
18.9700	0.005000	0.000000	0.001090	-0.001171	0.2555	0.0000	20.4498
18.9800	0.005000	0.000000	0.001090	-0.001054	0.0911	8.7670	20.4486
18.9900	0.005000	0.000000	0.001071	-0.001138	0.2666	3.9282	20.5110
19.0000	0.005000	0.000000	0.001071	-0.001024	0.2488	0.0000	20.5099
19.0100	0.005000	0.000000	0.001071	-0.000922	0.0866	8.8203	20.5087
19.0200	0.005000	0.000000	0.001055	-0.000989	0.2666	4.0615	20.5076
19.0300	0.005000	0.000000	0.001047	-0.000966	0.2577	0.0000	20.5064
19.0400	0.005000	0.000000	0.001047	-0.000869	0.0889	8.7936	20.5053
19.0500	0.005000	0.000000	0.001041	-0.000839	0.2688	3.9682	20.5041
19.0600	0.005000	0.000000	0.001037	-0.000798	0.2555	0.0000	20.5030
19.0700	0.005000	0.000000	0.001037	-0.000718	0.0889	8.7936	20.5018
19.0800	0.005000	0.000000	0.001034	-0.000678	0.2644	4.0216	20.5007
19.0900	0.005000	0.000000	0.001032	-0.000635	0.2533	0.0000	20.5462
19.1000	0.005000	0.000000	0.001032	-0.000571	0.0911	8.7670	20.5450
19.1100	0.005000	0.000000	0.001025	-0.000575	0.2644	3.9549	20.5439
19.1200	0.005000	0.000000	0.001021	-0.000564	0.2488	0.0000	20.5427
19.1300	0.005000	0.000000	0.001021	-0.000508	0.0866	8.8203	20.5416
19.1400	0.005000	0.000000	0.001016	-0.000509	0.2666	4.0615	20.5404
19.1500	0.005000	0.000000	0.001012	-0.000496	0.2555	0.0000	20.5393
19.1600	0.005000	0.000000	0.001012	-0.000447	0.0911	8.7670	20.5381
19.1700	0.005000	0.000000	0.001009	-0.000431	0.2688	3.9016	20.5370
19.1800	0.005000	0.000000	0.001007	-0.000410	0.2466	0.0000	20.5358
19.1900	0.005000	0.000000	0.001007	-0.000369	0.0866	8.8203	20.5612
19.2000	0.005000	0.000000	0.001005	-0.000348	0.2666	4.0615	20.5600
19.2100	0.005000	0.000000	0.001004	-0.000325	0.2577	0.0000	20.5589
19.2200	0.005000	0.000000	0.001004	-0.000293	0.0911	8.7670	20.5577
19.2300	0.005000	0.000000	0.001003	-0.000272	0.2710	3.8749	20.5566
19.2400	0.005000	0.000000	0.001002	-0.000252	0.2466	0.0000	20.5554
19.2500	0.005000	0.000000	0.001002	-0.000227	0.0889	8.7936	20.5543
19.2600	0.005000	0.000000	0.001002	-0.000209	0.2688	3.9682	20.5531
19.2700	0.005000	0.000000	0.001001	-0.000192	0.2510	0.0000	20.5519
19.2800	0.005000	0.000000	0.001001	-0.000173	0.0889	8.7936	20.5508
19.2900	0.005000	0.000000	0.001001	-0.000159	0.2666	3.9949	20.6057
19.3000	0.005000	0.000000	0.001001	-0.000145	0.2510	0.0000	20.6046
19.3100	0.005000	0.000000	0.001001	-0.000131	0.0866	8.8203	20.6034
19.3200	0.005000	0.000000	0.001001	-0.000119	0.2688	4.0349	20.6022
19.3300	0.005000	0.000000	0.001001	-0.000109	0.2555	0.0000	20.6011
19.3400	0.005000	0.000000	0.001001	-0.000098	0.0866	8.8203	20.5999
19.3500	0.005000	0.000000	0.001000	-0.000089	0.2666	4.0615	20.5987
19.3600	0.005000	0.000000	0.001000	-0.000081	0.2555	0.0000	20.5976
19.3700	0.005000	0.000000	0.001000	-0.000073	0.0933	8.7403	20.5964
19.3800	0.005000	0.000000	0.001000	-0.000066	0.2666	3.8616	20.5952
19.3900	0.005000	0.000000	0.001000	-0.000060	0.2466	0.0000	20.6333
19.4000	0.005000	0.000000	0.001000	-0.000054	0.0889	8.7936	20.6322
19.4100	0.005000	0.000000	0.001000	-0.000049	0.2666	3.9949	20.6310
19.4200	0.005000	0.000000	0.001000	-0.000044	0.2533	0.0000	20.6298
19.4300	0.005000	0.000000	0.001000	-0.000040	0.0889	8.7936	20.6287
19.4400	0.005000	0.000000	0.001000	-0.000036	0.2688	3.9682	20.6275
19.4500	0.005000	0.000000	0.001000	-0.000033	0.2555	0.0000	20.6263
19.4600	0.005000	0.000000	0.001000	-0.000029	0.0911	8.7670	20.6251
19.4700	0.005000	0.000000	0.001000	-0.000026	0.2688	3.9016	20.6240
19.4800	0.005000	0.000000	0.001000	-0.000024	0.2466	0.0000	20.6228
19.4900	0.005000	0.000000	0.001000	-0.000022	0.0889	8.7936	20.6386
19.5000	0.005000	0.000000	0.001000	-0.000019	0.2644	4.0216	20.6374
19.5100	0.005000	0.000000	0.001000	-0.000018	0.2533	0.0000	20.6362
19.5200	0.005000	0.000000	0.001000	-0.000016	0.0866	8.8203	20.6350
19.5300	0.005000	0.000000	0.001000	-0.000014	0.2688	4.0349	20.6339
19.5400	0.005000	0.000000	0.001000	-0.000012	0.2599	0.0000	20.6327
19.5500	0.005000	0.000000	0.001000	-0.000011	0.0933	8.7403	20.6315
19.5600	0.005000	0.000000	0.001000	-0.000009	0.2666	3.8616	20.6304
19.5700	0.005000	0.000000	0.001000	-0.000008	0.2488	0.0000	20.6292
19.5800	0.005000	0.000000	0.001000	-0.000007	0.0889	8.7936	20.6280
19.5900	0.005000	0.000000	0.001000	-0.000006	0.2666	3.9949	20.6742
19.6000	0.005000	0.000000	0.001000	-0.000005	0.2555	0.0000	20.6731
19.6100	0.005000	0.000000	0.001000	-0.000005	0.0911	8.7670	20.6719
19.6200	0.005000	0.000000	0.001000	-0.000005	0.2666	3.9282	20.6707
19.6300	0.005000	0.000000	0.001000	-0.000005	0.2488	0.0000	20.6695
19.6400	0.005000	0.000000	0.001000	-0.000004	0.0866	8.8203	20.6683
19.6500	0.005000	0.000000	0.001000	-0.000004	0.2710	4.0082	20.6672
19.6600	0.005000	0.000000	0.001000	-0.000004	0.2577	0.0000	20.6660
19.6700	0.005000	0.000000	0.001000	-0.000003	0.0911	8.7670	20.6648
19.6800	0.005000	0.000000	0.001000	-0.000003	0.2688	3.9016	20.6636
19.6900	0.005000	0.000000	0.001000	-0.000003	0.2488	0.0000	20.6912
19.7000	0.005000	0.000000	0.001000	-0.000002	0.0866	8.8203	20.6900
19.7100	0.005000	0.000000	0.001000	-0.000002	0.2622	4.1149	20.6888
19.7200	0.005000	0.000000	0.001001	0.000001	0.2599	0.0000	20.6876
19.7300	0.005000	0.000000	0.001001	0.000001	0.0933	8.7403	20.6865
19.7400	0.005000	0.000000	0.001001	0.000003	0.2710	3.8083	20.6853
19.7500	0.005000	0.000000	0.001001	0.000004	0.2510	0.0000	20.6841
19.7600	0.005000	0.000049	0.001001	0.000003	0.0911	8.9032	20.6829
19.7700	0.005000	0.000049	0.001087	0.000862	0.2799	4.1273	20.6817
19.7800	0.005000	0.000147	0.001151	0.001420	0.2688	0.0000	20.6806
19.7900	0.005000	0.000391	0.001199	0.001756	0.0978	9.4971	20.6814
19.8000	0.005000	0.000684	0.002007	0.009656	0.2955	6.6294	20.6802
19.8100	0.005000	0.001515	0.002889	0.017514	0.3910	1.6136	20.6790
19.8200	0.005000	0.003226	0.003535	0.022228	0.2088	3.5881	20.6779
19.8300	0.005000	0.005474	0.003535	0.020005	0.1688	9.8600	20.6767
19.8400	0.005000	0.007722	0.004204	0.024694	0.4088	0.0000	20.6755
19.8500	0.005000	0.009922	0.004204	0.022225	0.1644	9.8600	20.6743
19.8600	0.005000	0.011926	0.004835	0.026309	0.3666	0.0000	20.6731
19.8700	0.005000	0.013539	0.004835	0.023679	0.1577	9.8600	20.6720
19.8800	0.005000	0.014565	0.004682	0.019776	0.3643	0.0000	20.6708
19.8900	0.005000	0.015152	0.004682	0.017799	0.1622	9.8600	20.6293
19.9000	0.005000	0.015445	0.004422	0.013425	0.3621	0.0000	20.6281
19.9100	0.005000	0.015738	0.004422	0.012082	0.1600	9.8600	20.6269
19.9200	0.005000	0.016178	0.004269	0.009342	0.3666	0.0000	20.6258
19.9300	0.005000	0.016862	0.004269	0.008408	0.1644	9.8600	20.6246
19.9400	0.005000	0.017693	0.004115	0.006025	0.3755	0.0000	20.6234
19.9500	0.005000	0.018426	0.004115	0.005423	0.1666	9.8600	20.6223
19.9600	0.005000	0.019062	0.004008	0.003813	0.3732	0.0000	20.6211
19.9700	0.005000	0.019550	0.004008	0.003431	0.1666	9.8600	20.6199
19.9800	0.005000	0.019844	0.003939	0.002397	0.3732	0.0000	20.6187
19.9900	0.005000	0.019941	0.003939	0.002157	0.1644	9.8600	20.5402
20.0000	0.005000	0.019990	0.003898	0.001530	0.3710	0.0000	20.5390
20.0100	0.005000	0.019990	0.003898	0.001377	0.1666	9.8600	20.5379
20.0200	0.005000	0.019941	0.003875	0.001010	0.3732	0.0000	20.5367
20.0300	0.005000	0.019941	0.003875	0.000909	0.1622	9.8600	20.5356
20.0400	0.005000	0.019892	0.003852	0.000594	0.3710	0.0000	20.5344
20.0500	0.005000	0.019892	0.003852	0.000535	0.1644	9.8600	20.5332
20.0600	0.005000	0.019892	0.003836	0.000313	0.3732	0.0000	20.5321
20.0700	0.005000	0.019892	0.003836	0.000282	0.1644	9.8600	20.5309
20.0800	0.005000	0.019892	0.003823	0.000128	0.3732	0.0000	20.5298
20.0900	0.005000	0.019844	0.003823	0.000115	0.1644	9.8600	20.4267
20.1000	0.005000	0.019892	0.003806	-0.000069	0.3643	0.0000	20.4255
20.1100	0.005000	0.019892	0.003806	-0.000062	0.1644	9.8600	20.4244
20.1200	0.005000	0.019844	0.003793	-0.000186	0.3732	0.0000	20.4233
20.1300	0.005000	0.019844	0.003793	-0.000167	0.1666	9.8600	20.4221
20.1400	0.005000	0.019844	0.003780	-0.000274	0.3688	0.0000	20.4210
20.1500	0.005000	0.019844	0.003780	-0.000246	0.1666	9.8600	20.4199
20.1600	0.005000	0.019844	0.003769	-0.000340	0.3710	0.0000	20.4187
20.1700	0.005000	0.019844	0.003769	-0.000306	0.1666	9.8600	20.4176
20.1800	0.005000	0.019844	0.003757	-0.000391	0.3710	0.0000	20.4165
20.1900	0.005000	0.019844	0.003757	-0.000352	0.1644	9.8600	20.2999
20.2000	0.005000	0.019892	0.003759	-0.000298	0.3732	0.0000	20.2988
20.2100	0.005000	0.019844	0.003759	-0.000268	0.1644	9.8600	20.2977
20.2200	0.005000	0.019844	0.003758	-0.000254	0.3710	0.0000	20.2966
20.2300	0.005000	0.019844	0.003758	-0.000229	0.1644	9.8600	20.2955
20.2400	0.005000	0.019844	0.003759	-0.000189	0.3710	0.0000	20.2944
20.2500	0.005000	0.019844	0.003759	-0.000170	0.1644	9.8600	20.2933
20.2600	0.005000	0.019844	0.003761	-0.000140	0.3710	0.0000	20.2922
20.2700	0.005000	0.019844	0.003761	-0.000126	0.1688	9.8600	20.2911
20.2800	0.005000	0.019892	0.003767	-0.000052	0.3755	0.0000	20.2900
20.2900	0.005000	0.019844	0.003767	-0.000047	0.1644	9.8600	20.1652
20.3000	0.005000	0.019892	0.003771	0.000004	0.3732	0.0000	20.1641
20.3100	0.005000	0.019892	0.003771	0.000004	0.1666	9.8600	20.1631
20.3200	0.005000	0.019844	0.003780	0.000091	0.3755	0.0000	20.1620
20.3300	0.005000	0.019844	0.003780	0.000082	0.1644	9.8600	20.1609
20.3400	0.005000	0.019892	0.003787	0.000139	0.3710	0.0000	20.1598
20.3500	0.005000	0.019844	0.003787	0.000125	0.1622	9.8600	20.1587
20.3600	0.005000	0.019892	0.003799	0.000240	0.3777	0.0000	20.1577
20.3700	0.005000	0.019844	0.003799	0.000216	0.1666	9.8600	20.1566
20.3800	0.005000	0.019892	0.003814	0.000342	0.3799	0.0000	20.1555
20.3900	0.005000	0.019844	0.003814	0.000308	0.1688	9.8600	20.0253
20.4000	0.005000	0.019892	0.003825	0.000388	0.3732	0.0000	20.0243
20.4100	0.005000	0.019892	0.003825	0.000349	0.1666	9.8600	20.0232
20.4200	0.005000	0.019892	0.003831	0.000371	0.3732	0.0000	20.0222
20.4300	0.005000	0.019844	0.003831	0.000334	0.1688	9.8600	20.0211
20.4400	0.005000	0.019892	0.003838	0.000370	0.3732	0.0000	20.0201
20.4500	0.005000	0.019892	0.003838	0.000333	0.1644	9.8600	20.0190
20.4600	0.005000	0.019892	0.003838	0.000299	0.3732	0.0000	20.0180
20.4700	0.005000	0.019892	0.003838	0.000269	0.1688	9.8600	20.0169
20.4800	0.005000	0.019892	0.003830	0.000163	0.3732	0.0000	20.0159
20.4900	0.005000	0.019892	0.003830	0.000147	0.1666	9.8600	19.8855
20.5000	0.005000	0.019892	0.003821	0.000047	0.3710	0.0000	19.8844
20.5100	0.005000	0.019892	0.003821	0.000042	0.1666	9.8600	19.8834
20.5200	0.005000	0.019892	0.003818	-0.000000	0.3755	0.0000	19.8824
20.5300	0.005000	0.019892	0.003818	-0.000000	0.1666	9.8600	19.8814
20.5400	0.005000	0.019892	0.003807	-0.000107	0.3666	0.0000	19.8803
20.5500	0.005000	0.019892	0.003807	-0.000096	0.1666	9.8600	19.8793
20.5600	0.005000	0.019892	0.003794	-0.000219	0.3688	0.0000	19.8783
20.5700	0.005000	0.019892	0.003794	-0.000197	0.1688	9.8600	19.8773
20.5800	0.005000	0.019892	0.003789	-0.000225	0.3777	0.0000	19.8763
20.5900	0.005000	0.019892	0.003789	-0.000202	0.1666	9.8600	19.7493
20.6000	0.005000	0.019892	0.003783	-0.000243	0.3688	0.0000	19.7484
20.6100	0.005000	0.019892	0.003783	-0.000219	0.1644	9.8600	19.7474
20.6200	0.005000	0.019892	0.003776	-0.000269	0.3732	0.0000	19.7464
20.6300	0.005000	0.019892	0.003776	-0.000242	0.1666	9.8600	19.7454
20.6400	0.005000	0.019892	0.003778	-0.000194	0.3732	0.0000	19.7444
20.6500	0.005000	0.019892	0.003778	-0.000174	0.1666	9.8600	19.7434
20.6600	0.005000	0.019892	0.003788	-0.000060	0.3755	0.0000	19.7424
20.6700	0.005000	0.019892	0.003788	-0.000054	0.1666	9.8600	19.7414
20.6800	0.005000	0.019892	0.003792	-0.000002	0.3755	0.0000	19.7404
20.6900	0.005000	0.019892	0.003792	-0.000002	0.1688	9.8600	19.6181
20.7000	0.005000	0.019892	0.003798	0.000059	0.3710	0.0000	19.6171
20.7100	0.005000	0.019892	0.003798	0.000053	0.1622	9.8600	19.6161
20.7200	0.005000	0.019892	0.003800	0.000067	0.3710	0.0000	19.6152
20.7300	0.005000	0.019892	0.003800	0.000061	0.1644	9.8600	19.6142
20.7400	0.005000	0.019892	0.003805	0.000095	0.3755	0.0000	19.6132
20.7500	0.005000	0.019892	0.003805	0.000086	0.1688	9.8600	19.6123
20.7600	0.005000	0.019892	0.003802	0.000056	0.3710	0.0000	19.6113
20.7700	0.005000	0.019892	0.003802	0.000050	0.1644	9.8600	19.6103
20.7800	0.005000	0.019892	0.003801	0.000029	0.3755	0.0000	19.6093
20.7900	0.005000	0.019892	0.003801	0.000026	0.1688	9.8600	19.4938
20.8000	0.005000	0.019892	0.003800	0.000011	0.3710	0.0000	19.4928
20.8100	0.005000	0.019892	0.003800	0.000010	0.1666	9.8600	19.4919
20.8200	0.005000	0.019892	0.003801	0.000026	0.3732	0.0000	19.4909
20.8300	0.005000	0.019892	0.003801	0.000023	0.1688	9.8600	19.4900
20.8400	0.005000	0.019892	0.003800	0.000008	0.3732	0.0000	19.4891
20.8500	0.005000	0.019892	0.003800	0.000007	0.1688	9.8600	19.4881
20.8600	0.005000	0.019892	0.003801	0.000022	0.3732	0.0000	19.4872
20.8700	0.005000	0.019892	0.003801	0.000020	0.1644	9.8600	19.4862
20.8800	0.005000	0.019892	0.003797	-0.000022	0.3710	0.0000	19.4853
20.8900	0.005000	0.019892	0.003797	-0.000020	0.1688	9.8600	19.3763
20.9000	0.005000	0.019892	0.003794	-0.000048	0.3710	0.0000	19.3753
